"The Man Who Sued God","The Man Who Sued God"
"Joshua","Joshua"
"Empire","Empire"
"Parenthood","Parenthood"
"Follow Kadri, Not Your Heart","Follow Kadri, Not Your Heart"
"Against All Odds","Against All Odds"
"The Horsemen","The Horsemen"
"Moonlight and Valentino","Moonlight and Valentino"
"Raintree County","Raintree County"
"Gorky Park","Gorky Park"
"Snow White and the Huntsman","Snow White and the Huntsman"
"Big Fish","Big Fish"
"A Room with a View","A Room with a View"
"Remember Me","Remember Me"
"Tokyo Tower: Mom and Me, and Sometimes Dad","Tokyo Tower: Mom and Me, and Sometimes Dad"
"Soul Man","Soul Man"
"Deranged","Deranged"
"The Gold Rush","The Gold Rush"
"The Marine","The Marine"
"He Got Game","He Got Game"
"Queens Logic","Queens Logic"
"Mannequin","Mannequin"
"Ulee's Gold","Ulee's Gold"
"Burn After Reading","Burn After Reading"
"The Black Waters of Echo's Pond","The Black Waters of Echo's Pond"
"Philadelphia","Philadelphia"
"Nine","Nine"
"Norma Rae","Norma Rae"
"The Informers","The Informers"
"An Education","An Education"
"The Left Hand of God","The Left Hand of God"
"Here Comes the Boom","Here Comes the Boom"
"The Way We Were","The Way We Were"
"The Cannonball Run","The Cannonball Run"
"Charlotte Sometimes","Charlotte Sometimes"
"Clifford","Clifford"
"Little Secrets","Little Secrets"
"THX 1138","THX 1138"
"Driving Miss Daisy","Driving Miss Daisy"
"Henry: Portrait Of A Serial Killer","Henry: Portrait Of A Serial Killer"
"Beauty and the Beast","Beauty and the Beast"
"The Freshman","The Freshman"
"Grand Prix","Grand Prix"
"Tekken","Tekken"
"Coriolanus","Coriolanus"
"Halloween II","Halloween II"
"Caddyshack II","Caddyshack II"
"The Return of the Pink Panther","The Return of the Pink Panther"
"From Prada to Nada","From Prada to Nada"
"Yor, the Hunter from the Future","Yor, the Hunter from the Future"
"Secret Admirer","Secret Admirer"
"All the President's Men","All the President's Men"
"Valley of the Wolves: Palestine","Valley of the Wolves: Palestine"
"We're No Angels","We're No Angels"
"Snow Angels","Snow Angels"
"Unstoppable Marriage","Unstoppable Marriage"
"Diary of a Mad Black Woman","Diary of a Mad Black Woman"
"Moon Over Parador","Moon Over Parador"
"Swing Shift","Swing Shift"
"Vacancy","Vacancy"
"Flight of the Intruder","Flight of the Intruder"
"The Great Buck Howard","The Great Buck Howard"
"Saving Grace","Saving Grace"
"One Tough Cop","One Tough Cop"
"Paris, France","Paris, France"
"Damage","Damage"
"Five Senses of Eros","Five Senses of Eros"
"Ultraviolet","Ultraviolet"
"Savages","Savages"
"War","War"
"Garfield: A Tail of Two Kitties","Garfield: A Tail of Two Kitties"
"Mother and Child","Mother and Child"
"Gunsmoke","Gunsmoke"
"Lockout","Lockout"
"Rogue","Rogue"
"The Kid","The Kid"
"Key to the City","Key to the City"
"Who's Harry Crumb?","Who's Harry Crumb?"
"Invasion of the Body Snatchers","Invasion of the Body Snatchers"
"Atlas Shrugged: Part I","Atlas Shrugged: Part I"
"Gentlemen Broncos","Gentlemen Broncos"
"The Sum of All Fears","The Sum of All Fears"
"Les Témoins","Les Témoins"
"Good Guys Wear Black","Good Guys Wear Black"
"The Seat Filler","The Seat Filler"
"Six Degrees of Separation","Six Degrees of Separation"
"Onegin","Onegin"
"3 Men and a Little Lady","3 Men and a Little Lady"
"84 Charing Cross Road","84 Charing Cross Road"
"Surf Ninjas","Surf Ninjas"
"Pieces","Pieces"
"Conviction","Conviction"
"The Tic Code","The Tic Code"
"Rock Star","Rock Star"
"My Little Pony: The Movie","My Little Pony: The Movie"
"Night Call Nurses","Night Call Nurses"
"Eye of the Beholder","Eye of the Beholder"
"The Governor","The Governor"
"Blue Steel","Blue Steel"
"A Frozen Flower","A Frozen Flower"
"Out of Bounds","Out of Bounds"
"Sinbad: Beyond the Veil of Mists","Sinbad: Beyond the Veil of Mists"
"Pretty Baby","Pretty Baby"
"Taps","Taps"
"One Hundred and One Dalmatians","One Hundred and One Dalmatians"
"Still Crazy","Still Crazy"
"Crackerjack","Crackerjack"
"Boy Culture","Boy Culture"
"The Juror","The Juror"
"The Wicked City","The Wicked City"
"Heart of Dixie","Heart of Dixie"
"Broadway Danny Rose","Broadway Danny Rose"
"I Love You to Death","I Love You to Death"
"The Thing Called Love","The Thing Called Love"
"Charade","Charade"
"Machine Gun Preacher","Machine Gun Preacher"
"Valley Girl","Valley Girl"
"The Lost Squadron","The Lost Squadron"
"I, Robot","I, Robot"
"So I Married an Axe Murderer","So I Married an Axe Murderer"
"The Way Home","The Way Home"
"I'm Not Scared","I'm Not Scared"
"Ad-lib Night","Ad-lib Night"
"Wanted","Wanted"
"Predator","Predator"
"Little Big League","Little Big League"
"The Adventures of Robin Hood","The Adventures of Robin Hood"
"Commando","Commando"
"Shall We Dance?","Shall We Dance?"
"The Musketeer","The Musketeer"
"The Wedding Planner","The Wedding Planner"
"Yejaman","Yejaman"
"Warrior","Warrior"
"8: The Mormon Proposition","8: The Mormon Proposition"
"House of Bamboo","House of Bamboo"
"Gods and Generals","Gods and Generals"
"Who's the Man?","Who's the Man?"
"A Life Less Ordinary","A Life Less Ordinary"
"Birth","Birth"
"Sleepy Hollow","Sleepy Hollow"
"Cutter's Way","Cutter's Way"
"Blackball","Blackball"
"Ghost Dog: The Way of the Samurai","Ghost Dog: The Way of the Samurai"
"Evolution","Evolution"
"Splash","Splash"
"Saw VII","Saw VII"
"Moon Child","Moon Child"
"Big Top Pee-wee","Big Top Pee-wee"
"A Month in the Country","A Month in the Country"
"The Student Prince","The Student Prince"
"The Mighty","The Mighty"
"My Boss, My Teacher","My Boss, My Teacher"
"Death Becomes Her","Death Becomes Her"
"Harry Potter and the Philosopher's Stone","Harry Potter and the Philosopher's Stone"
"Problem Child","Problem Child"
"Swept Away","Swept Away"
"The Net","The Net"
"Atlantic City","Atlantic City"
"Stick It","Stick It"
"Blue Chips","Blue Chips"
"Painted Fire","Painted Fire"
"Bad Company","Bad Company"
"D-Tox","D-Tox"
"Margin Call","Margin Call"
"City of God","City of God"
"French Kiss","French Kiss"
"Sense and Sensibility","Sense and Sensibility"
"All That Heaven Allows","All That Heaven Allows"
"Maximum Risk","Maximum Risk"
"Funny Girl","Funny Girl"
"The Coca-Cola Kid","The Coca-Cola Kid"
"Don't Tell Mom the Babysitter's Dead","Don't Tell Mom the Babysitter's Dead"
"The Last Emperor","The Last Emperor"
"Broken Embraces","Broken Embraces"
"Ramona and Beezus","Ramona and Beezus"
"The Divide","The Divide"
"Hanover Street","Hanover Street"
"Goodbye, Mr. Chips","Goodbye, Mr. Chips"
"Dead Poets Society","Dead Poets Society"
"Boy Goes To Heaven","Boy Goes To Heaven"
"The Midnight Meat Train","The Midnight Meat Train"
"What's Eating Gilbert Grape","What's Eating Gilbert Grape"
"Time Bandits","Time Bandits"
"Wise Girl","Wise Girl"
"The Great Yokai War","The Great Yokai War"
"Beyond the Mat","Beyond the Mat"
"In Enemy Hands","In Enemy Hands"
"The Sea Hawk","The Sea Hawk"
"Moving Violations","Moving Violations"
"Woman Thou Art Loosed","Woman Thou Art Loosed"
"The Crime of Father Amaro","The Crime of Father Amaro"
"Crows ZERO 2","Crows ZERO 2"
"Man with the Gun","Man with the Gun"
"The Boys from Brazil","The Boys from Brazil"
"Multiplicity","Multiplicity"
"Excalibur","Excalibur"
"Treeless Mountain","Treeless Mountain"
"Head Office","Head Office"
"No Holds Barred","No Holds Barred"
"The Believer","The Believer"
"The Passion of the Christ","The Passion of the Christ"
"The Toxic Avenger Part III: The Last Temptation of Toxie","The Toxic Avenger Part III: The Last Temptation of Toxie"
"The Roommate","The Roommate"
"Pumpkin","Pumpkin"
"Shoot 'em Up","Shoot 'em Up"
"Lara Croft Tomb Raider: The Cradle of Life","Lara Croft Tomb Raider: The Cradle of Life"
"Johnny English","Johnny English"
"Don Juan DeMarco","Don Juan DeMarco"
"Girl Scout","Girl Scout"
"Extreme Days","Extreme Days"
"That's My Boy","That's My Boy"
"Ruby Cairo","Ruby Cairo"
"Near Dark","Near Dark"
"Hamlet","Hamlet"
"Gang Related","Gang Related"
"Secret Reunion","Secret Reunion"
"Hercules","Hercules"
"Rookie of the Year","Rookie of the Year"
"House of Wax","House of Wax"
"High School High","High School High"
"Best of the Best 2","Best of the Best 2"
"Idle Hands","Idle Hands"
"Grandma's Boy","Grandma's Boy"
"Naked Fame","Naked Fame"
"Superhero!","Superhero!"
"The Hand","The Hand"
"Catch That Kid","Catch That Kid"
"Even Cowgirls Get the Blues","Even Cowgirls Get the Blues"
"Duets","Duets"
"Hideaway","Hideaway"
"Return of the Living Dead Part II","Return of the Living Dead Part II"
"Cujo","Cujo"
"Go for Broke!","Go for Broke!"
"Get Rich or Die Tryin'","Get Rich or Die Tryin'"
"Montevideo: Taste of a Dream","Montevideo: Taste of a Dream"
"Teen Wolf","Teen Wolf"
"Death on the Nile","Death on the Nile"
"Planet of the Apes","Planet of the Apes"
"Zebraman","Zebraman"
"Firelight","Firelight"
"Eyes of Laura Mars","Eyes of Laura Mars"
"September Affair","September Affair"
"Gothika","Gothika"
"Cyborg","Cyborg"
"Alive","Alive"
"Conan the Barbarian","Conan the Barbarian"
"The Libertine","The Libertine"
"Sniper","Sniper"
"Tootsie","Tootsie"
"Little Man","Little Man"
"My Chauffeur","My Chauffeur"
"The Sun Comes Up","The Sun Comes Up"
"Wind","Wind"
"Vegas Vacation","Vegas Vacation"
"The Gift","The Gift"
"Doin' Their Bit","Doin' Their Bit"
"Grand Theft Auto","Grand Theft Auto"
"Chicken Run","Chicken Run"
"Hollywood Boulevard","Hollywood Boulevard"
"The Caddy","The Caddy"
"Out of Sight","Out of Sight"
"Being There","Being There"
"The French Kissers","The French Kissers"
"O' Horten","O' Horten"
"The Family Man","The Family Man"
"Last Night","Last Night"
"Captain Corelli's Mandolin","Captain Corelli's Mandolin"
"The Rugrats Movie","The Rugrats Movie"
"Beau James","Beau James"
"DOA: Dead or Alive","DOA: Dead or Alive"
"Along Came Polly","Along Came Polly"
"Hackers","Hackers"
"Lady and the Tramp","Lady and the Tramp"
"I'm No Angel","I'm No Angel"
"The Night Listener","The Night Listener"
"A Better Tomorrow","A Better Tomorrow"
"The Love Letter","The Love Letter"
"Westward the Women","Westward the Women"
"The Devil's Rejects","The Devil's Rejects"
"Hairspray","Hairspray"
"Only the Lonely","Only the Lonely"
"Sands of Iwo Jima","Sands of Iwo Jima"
"Nobody's Fool","Nobody's Fool"
"Young Guns II","Young Guns II"
"Like You Know It All","Like You Know It All"
"Crazy in Alabama","Crazy in Alabama"
"Nick of Time","Nick of Time"
"Deterrence","Deterrence"
"Lassie","Lassie"
"Daddy Day Care","Daddy Day Care"
"Betrayed","Betrayed"
"The Host","The Host"
"Tinker Bell and the Lost Treasure","Tinker Bell and the Lost Treasure"
"The Fourth Protocol","The Fourth Protocol"
"See You in the Morning","See You in the Morning"
"Stone","Stone"
"Terms of Endearment","Terms of Endearment"
"The Hurt Locker","The Hurt Locker"
"101 Reykjavík","101 Reykjavík"
"Play Misty for Me","Play Misty for Me"
"Heaven's Prisoners","Heaven's Prisoners"
"Interview with the Vampire: The Vampire Chronicles","Interview with the Vampire: The Vampire Chronicles"
"Nick and Norah's Infinite Playlist","Nick and Norah's Infinite Playlist"
"Far and Away","Far and Away"
"Punch-Drunk Love","Punch-Drunk Love"
"Day of the Dead","Day of the Dead"
"Head in the Clouds","Head in the Clouds"
"Wild Bill","Wild Bill"
"What Price Hollywood?","What Price Hollywood?"
"The Tender Trap","The Tender Trap"
"Cheri","Cheri"
"Braveheart","Braveheart"
"La Cérémonie","La Cérémonie"
"Jason X","Jason X"
"Short Cuts","Short Cuts"
"Semi-Pro","Semi-Pro"
"The Experts","The Experts"
"Charlie and the Chocolate Factory","Charlie and the Chocolate Factory"
"The Best Man","The Best Man"
"The Brothers McMullen","The Brothers McMullen"
"Saint Joan","Saint Joan"
"Deception","Deception"
"Where the Heart Is","Where the Heart Is"
"Surviving Christmas","Surviving Christmas"
"Vanilla Sky","Vanilla Sky"
"Boys","Boys"
"The Glenn Miller Story","The Glenn Miller Story"
"Kick-Ass","Kick-Ass"
"On Deadly Ground","On Deadly Ground"
"Maurice","Maurice"
"Shutter Island","Shutter Island"
"White Dog","White Dog"
"Without a Paddle: Nature's Calling","Without a Paddle: Nature's Calling"
"Moonstruck","Moonstruck"
"The Parent Trap","The Parent Trap"
"Orca","Orca"
"Pirates of the Caribbean: At World's End","Pirates of the Caribbean: At World's End"
"Body Double","Body Double"
"King Kong","King Kong"
"People Like Us","People Like Us"
"Driven","Driven"
"The Thomas Crown Affair","The Thomas Crown Affair"
"Beetlejuice","Beetlejuice"
"Geronimo: An American Legend","Geronimo: An American Legend"
"Eye for an Eye","Eye for an Eye"
"Friends with Money","Friends with Money"
"Tuck Everlasting","Tuck Everlasting"
"Game of Death","Game of Death"
"Trade","Trade"
"Friday the 13th","Friday the 13th"
"Deathsport","Deathsport"
"Premium Rush","Premium Rush"
"Stealing Home","Stealing Home"
"Left Behind: The Movie","Left Behind: The Movie"
"The Best Little Whorehouse in Texas","The Best Little Whorehouse in Texas"
"Think Like A Man","Think Like A Man"
"The Big Easy","The Big Easy"
"Mulholland Falls","Mulholland Falls"
"The Last Shot","The Last Shot"
"Shocker","Shocker"
"Lost Songs of Anatolia","Lost Songs of Anatolia"
"White Hunter, Black Heart","White Hunter, Black Heart"
"Out of Africa","Out of Africa"
"A Certain Smile","A Certain Smile"
"The Three Musketeers","The Three Musketeers"
"Rare Exports: A Christmas Tale","Rare Exports: A Christmas Tale"
"Sweet Sixteen","Sweet Sixteen"
"Hellraiser","Hellraiser"
"The Adventures of Baron Munchausen","The Adventures of Baron Munchausen"
"Smokey and the Bandit","Smokey and the Bandit"
"Bat*21","Bat*21"
"Death at a Funeral","Death at a Funeral"
"The Santa Clause","The Santa Clause"
"StreetDance 2","StreetDance 2"
"The Fall","The Fall"
"Ryan's Daughter","Ryan's Daughter"
"Faithful","Faithful"
"The Absent-Minded Professor","The Absent-Minded Professor"
"The Crusades","The Crusades"
"Red Eye","Red Eye"
"Away From Her","Away From Her"
"It Takes Two","It Takes Two"
"Taking Care of Business","Taking Care of Business"
"Benji the Hunted","Benji the Hunted"
"King Solomon's Mines","King Solomon's Mines"
"The Devil and Max Devlin","The Devil and Max Devlin"
"Superstar","Superstar"
"Battle Cry","Battle Cry"
"Match Point","Match Point"
"Crazy, Stupid, Love.","Crazy, Stupid, Love."
"Lottery Ticket","Lottery Ticket"
"Hellboy","Hellboy"
"Waking Life","Waking Life"
"Cruel World","Cruel World"
"Made in America","Made in America"
"Hairspray","Hairspray"
"Another Woman","Another Woman"
"Over My Dead Body","Over My Dead Body"
"The Lord of the Rings","The Lord of the Rings"
"Mrs. Miniver","Mrs. Miniver"
"Young at Heart","Young at Heart"
"The Howling","The Howling"
"The Invention of Lying","The Invention of Lying"
"I'm Gonna Git You Sucka","I'm Gonna Git You Sucka"
"Lt. Robin Crusoe USN","Lt. Robin Crusoe USN"
"Soo","Soo"
"At Play in the Fields of the Lord","At Play in the Fields of the Lord"
"The Widow of Saint-Pierre","The Widow of Saint-Pierre"
"Titan A.E.","Titan A.E."
"The Mission","The Mission"
"The Black Cauldron","The Black Cauldron"
"Enchanted","Enchanted"
"Honeymoon in Vegas","Honeymoon in Vegas"
"Bogus","Bogus"
"Gunmen","Gunmen"
"Bedtime Stories","Bedtime Stories"
"Intolerable Cruelty","Intolerable Cruelty"
"The Salon","The Salon"
"The Last Castle","The Last Castle"
"The Lucky One","The Lucky One"
"The Legend of 1900","The Legend of 1900"
"Old Gringo","Old Gringo"
"Thunderbolt and Lightfoot","Thunderbolt and Lightfoot"
"Phantasm","Phantasm"
"Reindeer Games","Reindeer Games"
"Maria Full of Grace","Maria Full of Grace"
"Rebel Without a Cause","Rebel Without a Cause"
"High Time","High Time"
"Evil Under the Sun","Evil Under the Sun"
"Carbon Copy","Carbon Copy"
"Wedding Crashers","Wedding Crashers"
"Muriel's Wedding","Muriel's Wedding"
"My Stepmother Is an Alien","My Stepmother Is an Alien"
"Zoom","Zoom"
"Throw Momma from the Train","Throw Momma from the Train"
"Heist","Heist"
"Hanna","Hanna"
"The Blob","The Blob"
"Vampire Cop Ricky","Vampire Cop Ricky"
"April Fool's Day","April Fool's Day"
"The Great Dictator","The Great Dictator"
"Pootie Tang","Pootie Tang"
"Miracle","Miracle"
"The Frogmen","The Frogmen"
"Everybody's All-American","Everybody's All-American"
"Along the Great Divide","Along the Great Divide"
"An American Affair","An American Affair"
"Any Given Sunday","Any Given Sunday"
"The Good Girl","The Good Girl"
"Kill the Irishman","Kill the Irishman"
"September Dawn","September Dawn"
"52 Pick-Up","52 Pick-Up"
"The Water Horse: Legend of the Deep","The Water Horse: Legend of the Deep"
"Shutter","Shutter"
"Slaves of New York","Slaves of New York"
"RocknRolla","RocknRolla"
"Goldfinger","Goldfinger"
"Platoon","Platoon"
"Renegades","Renegades"
"Confessions of a Shopaholic","Confessions of a Shopaholic"
"Frost/Nixon","Frost/Nixon"
"Small Time Crooks","Small Time Crooks"
"Blue Valentine","Blue Valentine"
"My Bodyguard","My Bodyguard"
"Sleepover","Sleepover"
"I Hope They Serve Beer in Hell","I Hope They Serve Beer in Hell"
"Crazy on the Outside","Crazy on the Outside"
"Satisfaction","Satisfaction"
"Hart's War","Hart's War"
"Heartbreak Ridge","Heartbreak Ridge"
"Shame","Shame"
"Saving My Hubby","Saving My Hubby"
"Timecop","Timecop"
"Twins","Twins"
"Braddock: Missing in Action III","Braddock: Missing in Action III"
"The Anniversary","The Anniversary"
"The Wog Boy","The Wog Boy"
"The Watcher","The Watcher"
"Breach","Breach"
"Working Girl","Working Girl"
"Tea and Sympathy","Tea and Sympathy"
"Harry and the Hendersons","Harry and the Hendersons"
"The Extraordinary Adventures of Adèle Blanc-Sec","The Extraordinary Adventures of Adèle Blanc-Sec"
"Alvin and the Chipmunks: The Squeakquel","Alvin and the Chipmunks: The Squeakquel"
"A Bridge Too Far","A Bridge Too Far"
"Random Harvest","Random Harvest"
"Spellbinder","Spellbinder"
"Miracle on 34th Street","Miracle on 34th Street"
"Paycheck","Paycheck"
"Night of the Demons","Night of the Demons"
"The Bounty Hunter","The Bounty Hunter"
"Rabbit Without Ears","Rabbit Without Ears"
"Eve's Bayou","Eve's Bayou"
"Home of the Brave","Home of the Brave"
"We're Back! A Dinosaur's Story","We're Back! A Dinosaur's Story"
